	x
491	NODE_15207_length_1637_cov_21.404642_g9469_i0
492	NODE_29194_length_991_cov_47.844937_g16739_i1
493	NODE_11363_length_1899_cov_11.141164_g7162_i0
494	NODE_9963_length_2011_cov_8.441565_g6300_i0
495	NODE_6628_length_2359_cov_233.753022_g3757_i1
496	NODE_49898_length_396_cov_128.821530_g34695_i0
497	NODE_30511_length_940_cov_12.037904_g18641_i0
498	NODE_14801_length_1660_cov_22.910328_g1803_i3
499	NODE_3970_length_2806_cov_23.739052_g2563_i0
500	NODE_31364_length_911_cov_254.751152_g19163_i0
501	NODE_37034_length_725_cov_59.582111_g23150_i0
502	NODE_4626_length_2663_cov_44.376718_g1551_i1
503	NODE_41932_length_583_cov_117.388889_g27058_i0
504	NODE_39600_length_649_cov_495.836634_g25122_i0
505	NODE_26322_length_1101_cov_58.085066_g6379_i1
506	NODE_13661_length_1735_cov_76.533688_g8533_i0
507	NODE_32284_length_879_cov_6.843301_g19765_i0
508	NODE_12103_length_1845_cov_87.894562_g7607_i0
509	NODE_22525_length_1263_cov_192.025410_g9341_i3
510	NODE_87906_length_156_cov_1.097345_g72696_i0
511	NODE_12238_length_1835_cov_15.026228_g7686_i0
512	NODE_21843_length_1294_cov_31.317346_g13407_i0
513	NODE_26577_length_1092_cov_17.647283_g16212_i0
514	NODE_12546_length_1812_cov_19.355003_g7872_i0
515	NODE_13808_length_1725_cov_14.144471_g8620_i0
516	NODE_28678_length_1009_cov_25.138716_g17474_i0
517	NODE_16157_length_1583_cov_35.662987_g10037_i0
518	NODE_32265_length_879_cov_2079.218900_g19753_i1
519	NODE_12661_length_1803_cov_11.961364_g7942_i0
520	NODE_37831_length_701_cov_57.838906_g23749_i0
521	NODE_98435_length_134_cov_325.648352_g83225_i0
522	NODE_85981_length_159_cov_2.646552_g70771_i0
523	NODE_43888_length_532_cov_281.903885_g28818_i0
524	NODE_18707_length_1445_cov_31.486448_g11558_i0
525	NODE_97963_length_139_cov_2.135417_g82753_i0
526	NODE_38654_length_677_cov_88.995268_g24373_i0
527	NODE_24795_length_1164_cov_9.280999_g15146_i0
528	NODE_12604_length_1807_cov_46.723356_g4267_i3
529	NODE_41344_length_600_cov_18.673250_g6127_i1
530	NODE_30020_length_958_cov_11.887432_g18326_i0
531	NODE_22188_length_1278_cov_27.102024_g8319_i1
532	NODE_95226_length_146_cov_2.203883_g80016_i0
533	NODE_7473_length_2257_cov_277.905149_g132_i1
534	NODE_8176_length_2180_cov_46.326626_g5190_i0
535	NODE_14445_length_1684_cov_45.015235_g9001_i0
536	NODE_20530_length_1352_cov_91.452254_g12634_i0
537	NODE_37099_length_723_cov_24.480882_g23202_i0
538	NODE_21643_length_1303_cov_17.317460_g13283_i0
539	NODE_66013_length_226_cov_1.693989_g50803_i0
540	NODE_4552_length_2680_cov_10.684111_g2936_i0
541	NODE_27101_length_1071_cov_56.772374_g16515_i0
542	NODE_8551_length_2141_cov_8.738799_g5424_i0
543	NODE_18714_length_1445_cov_11.895863_g11563_i0
544	NODE_38387_length_685_cov_12.174455_g24157_i0
545	NODE_16345_length_1573_cov_6.837255_g10154_i0
546	NODE_11660_length_1875_cov_84.669760_g3049_i2
547	NODE_24603_length_1173_cov_4.528319_g15021_i0
548	NODE_33779_length_829_cov_19.913486_g20769_i0
549	NODE_39287_length_658_cov_32.414634_g24868_i0
550	NODE_37487_length_712_cov_37.642750_g23490_i0
551	NODE_38886_length_670_cov_10.122807_g8324_i3
552	NODE_10750_length_1948_cov_14.306037_g6774_i0
553	NODE_22252_length_1275_cov_27.959416_g13664_i0
554	NODE_21712_length_1300_cov_15.714399_g12278_i1
555	NODE_29341_length_986_cov_12.568399_g17891_i0
556	NODE_13758_length_1729_cov_15.033215_g8588_i0
557	NODE_12963_length_1783_cov_24.252874_g8113_i0
558	NODE_38214_length_690_cov_21.817620_g23678_i1
559	NODE_11616_length_1878_cov_27.597275_g7320_i0
560	NODE_14117_length_1706_cov_220.819002_g6561_i1
561	NODE_43937_length_531_cov_226.131148_g27532_i2
562	NODE_9884_length_2017_cov_60.639311_g6248_i0
563	NODE_33970_length_822_cov_52.523748_g1351_i1
564	NODE_10364_length_1977_cov_27.018614_g6539_i0
565	NODE_17770_length_1495_cov_105.646694_g10999_i0
566	NODE_34004_length_821_cov_32.127249_g20928_i0
567	NODE_8388_length_2157_cov_279.365658_g132_i2
568	NODE_23825_length_1205_cov_1689.326162_g5620_i2
569	NODE_18109_length_1477_cov_62.423291_g10734_i1
570	NODE_28514_length_1015_cov_11461.732510_g58_i44
571	NODE_47148_length_452_cov_109.887531_g28673_i2
572	NODE_37950_length_697_cov_114.110092_g23839_i0
573	NODE_50402_length_387_cov_24.215116_g35195_i0
574	NODE_24909_length_1159_cov_51.379032_g15216_i0
575	NODE_11245_length_1908_cov_8.810724_g7092_i0
576	NODE_25806_length_1122_cov_21.943466_g15759_i0
577	NODE_35422_length_774_cov_47.719562_g16402_i3
578	NODE_13008_length_1781_cov_8.060414_g8134_i0
579	NODE_41158_length_605_cov_12.233096_g26392_i0
580	NODE_34852_length_792_cov_30.200267_g21534_i0
581	NODE_9664_length_2037_cov_24.636409_g6127_i0
582	NODE_46776_length_461_cov_158.138756_g31599_i0
583	NODE_19632_length_1397_cov_85.404727_g12100_i0
584	NODE_2302_length_3298_cov_20.307834_g1482_i0
585	NODE_14098_length_1708_cov_12.284685_g8796_i0
586	NODE_47830_length_438_cov_20.825316_g32637_i0
587	NODE_43608_length_539_cov_57.241935_g28558_i0
588	NODE_59808_length_269_cov_5.535398_g44598_i0
589	NODE_10431_length_1971_cov_64.192946_g4249_i1
590	NODE_14806_length_1660_cov_12.643166_g9237_i0
591	NODE_40369_length_628_cov_9.213675_g25740_i0
592	NODE_18194_length_1473_cov_10.936364_g11242_i0
593	NODE_11721_length_1872_cov_10.588300_g7381_i0
594	NODE_11761_length_1869_cov_58.371851_g5930_i2
595	NODE_30013_length_958_cov_932.681967_g18322_i0
596	NODE_17298_length_1521_cov_91.799053_g9921_i1
597	NODE_44415_length_518_cov_198.730526_g29310_i0
598	NODE_21895_length_1292_cov_12.825460_g13442_i0
599	NODE_32702_length_865_cov_121.130170_g20058_i0
600	NODE_5542_length_2509_cov_10.484590_g3563_i0
601	NODE_26833_length_1081_cov_44.807322_g16353_i0
602	NODE_16516_length_1564_cov_7.424721_g10255_i0
603	NODE_33770_length_829_cov_93.879135_g20254_i1
604	NODE_10305_length_1981_cov_33.704334_g6507_i0
605	NODE_9803_length_2024_cov_73.924785_g6200_i0
606	NODE_29814_length_966_cov_19.778982_g18197_i0
607	NODE_14976_length_1649_cov_159.313823_g9341_i1
608	NODE_21511_length_1308_cov_13.391304_g13201_i0
609	NODE_39051_length_665_cov_7.953376_g24677_i0
610	NODE_39398_length_655_cov_63.186275_g18336_i3
611	NODE_91466_length_150_cov_1.598131_g76256_i0
612	NODE_98505_length_127_cov_102.735294_g83295_i0
613	NODE_11122_length_1917_cov_11.296158_g7015_i0
614	NODE_32945_length_857_cov_63.599509_g20216_i0
615	NODE_33806_length_828_cov_93.150318_g20790_i0
616	NODE_13807_length_1725_cov_15.545184_g8619_i0
617	NODE_2567_length_3193_cov_28.599683_g1661_i0
618	NODE_18649_length_1448_cov_107.474733_g11519_i0
619	NODE_33815_length_828_cov_16.457325_g20797_i0
620	NODE_3376_length_2947_cov_27.757231_g2177_i0
621	NODE_10513_length_1966_cov_25.258450_g6629_i0
622	NODE_10351_length_1978_cov_86.350904_g6533_i0
623	NODE_28753_length_1006_cov_34.178609_g14836_i1
624	NODE_38250_length_689_cov_13.260062_g24058_i0
625	NODE_698_length_4375_cov_15.092567_g108_i1
626	NODE_60546_length_263_cov_4.295455_g45336_i0
627	NODE_42478_length_568_cov_213.708571_g27532_i0
628	NODE_48769_length_418_cov_138.813333_g33570_i0
629	NODE_18321_length_1465_cov_24.106188_g11317_i0
630	NODE_5476_length_2517_cov_30.909863_g3515_i0
631	NODE_10634_length_1956_cov_125.525353_g5258_i1
632	NODE_43195_length_549_cov_86.883399_g28179_i0
633	NODE_15141_length_1640_cov_13.121478_g8758_i1
634	NODE_22743_length_1254_cov_31.552436_g13929_i0
635	NODE_18575_length_1452_cov_301.337119_g11472_i0
636	NODE_29541_length_978_cov_17.051337_g18014_i0
637	NODE_13291_length_1761_cov_52.379511_g7739_i1
638	NODE_53227_length_342_cov_25.434783_g38017_i0
639	NODE_14620_length_1671_cov_103.035627_g9116_i0
640	NODE_9527_length_2048_cov_44.918703_g5461_i1
641	NODE_36058_length_754_cov_57.436006_g21135_i1
642	NODE_20014_length_1378_cov_181.480899_g12322_i0
643	NODE_25598_length_1130_cov_55.336707_g2565_i2
644	NODE_8828_length_2113_cov_177.666667_g301_i4
645	NODE_17893_length_1488_cov_42.709343_g11073_i0
646	NODE_45725_length_487_cov_104.033784_g30567_i0
647	NODE_20194_length_1370_cov_8.696307_g12438_i0
648	NODE_2303_length_3298_cov_20.211367_g1482_i1
649	NODE_19700_length_1393_cov_64.080000_g9813_i1
650	NODE_44381_length_519_cov_16.241597_g29276_i0
651	NODE_17060_length_1535_cov_6.632038_g10579_i0
652	NODE_30979_length_925_cov_26.143991_g18927_i0
653	NODE_34891_length_791_cov_15.807487_g21559_i0
654	NODE_10767_length_1947_cov_13.061975_g6784_i0
655	NODE_66252_length_224_cov_5.828729_g51042_i0
656	NODE_35207_length_781_cov_57.487805_g17935_i1
657	NODE_18864_length_1437_cov_13.286944_g11655_i0
658	NODE_19180_length_1420_cov_85.315904_g11407_i1
659	NODE_13034_length_1779_cov_13.341014_g7524_i1
660	NODE_25729_length_1125_cov_14.016636_g15709_i0
661	NODE_29410_length_983_cov_117.415957_g17932_i0
662	NODE_8906_length_2105_cov_19.136275_g5651_i0
663	NODE_19903_length_1384_cov_36.657718_g5324_i4
664	NODE_9747_length_2029_cov_48.751259_g5297_i1
665	NODE_32987_length_856_cov_11.365314_g20238_i0
666	NODE_25650_length_1128_cov_41.073733_g15663_i0
667	NODE_27629_length_1051_cov_195.144841_g16831_i1
668	NODE_66080_length_225_cov_4.109890_g50870_i0
669	NODE_71820_length_198_cov_29.567742_g56610_i0
670	NODE_38958_length_668_cov_11.811200_g24600_i0
671	NODE_33005_length_855_cov_92.105911_g20254_i0
672	NODE_40543_length_623_cov_9.050000_g25891_i0
673	NODE_38788_length_673_cov_66.922222_g24475_i0
674	NODE_35172_length_782_cov_63.460081_g21761_i0
675	NODE_36111_length_752_cov_82.255289_g12338_i2
676	NODE_32107_length_885_cov_26.887173_g19646_i0
677	NODE_29580_length_976_cov_24.325831_g18040_i0
678	NODE_30291_length_947_cov_147.896018_g18396_i1
679	NODE_36922_length_728_cov_64.200000_g23060_i0
680	NODE_14646_length_1670_cov_10.553780_g9134_i0
681	NODE_17047_length_1535_cov_59.216488_g10571_i0
682	NODE_23262_length_1230_cov_72.189553_g14225_i0
683	NODE_35826_length_761_cov_11.483287_g22239_i0
684	NODE_12180_length_1840_cov_10.329438_g7654_i0
685	NODE_4006_length_2796_cov_12.503451_g2590_i0
686	NODE_31416_length_909_cov_56.754042_g18336_i1
687	NODE_35957_length_757_cov_37.352941_g22342_i0
688	NODE_28847_length_1003_cov_99.551042_g17580_i0
689	NODE_6023_length_2438_cov_19.141127_g3865_i0
690	NODE_27649_length_1051_cov_7.587302_g16840_i0
691	NODE_23685_length_1212_cov_40.414885_g14460_i0
692	NODE_32374_length_876_cov_45.501801_g19833_i0
693	NODE_9366_length_2061_cov_368.997027_g4685_i1
694	NODE_46290_length_473_cov_16.425581_g31118_i0
695	NODE_40353_length_628_cov_86.126496_g25728_i0
696	NODE_3766_length_2852_cov_21.250623_g2428_i0
697	NODE_5011_length_2594_cov_8.222266_g3214_i0
698	NODE_28114_length_1031_cov_58.905870_g17136_i0
699	NODE_15001_length_1648_cov_17.163863_g9356_i0
700	NODE_89811_length_152_cov_2.211009_g74601_i0
701	NODE_37658_length_706_cov_31.675716_g20598_i1
702	NODE_45128_length_501_cov_68.727074_g29986_i0
703	NODE_49901_length_396_cov_10.968839_g34698_i0
704	NODE_34001_length_821_cov_50.598972_g20925_i0
705	NODE_31585_length_903_cov_27.933721_g19317_i0
706	NODE_34652_length_799_cov_14.335979_g14448_i2
707	NODE_5190_length_2562_cov_38.036522_g2376_i1
708	NODE_30122_length_954_cov_4.334797_g18390_i0
709	NODE_36147_length_751_cov_48.912429_g22479_i0
710	NODE_24243_length_1186_cov_136.158355_g5479_i2
711	NODE_9040_length_2094_cov_52.836665_g3730_i2
712	NODE_30326_length_946_cov_457.220377_g13578_i1
713	NODE_97825_length_140_cov_2.412371_g82615_i0
714	NODE_9018_length_2096_cov_12.114467_g5725_i0
715	NODE_22357_length_1270_cov_30.343113_g9509_i1
716	NODE_33309_length_845_cov_605.514963_g17498_i1
717	NODE_38649_length_677_cov_2082.044164_g24369_i0
718	NODE_87561_length_156_cov_2.141593_g72351_i0
719	NODE_16709_length_1553_cov_34.741722_g10387_i0
720	NODE_23239_length_1231_cov_60.718855_g14209_i0
721	NODE_10770_length_1946_cov_348.246978_g6787_i0
722	NODE_18927_length_1434_cov_10.329978_g11693_i0
723	NODE_4814_length_2627_cov_40.784056_g2684_i2
724	NODE_30776_length_931_cov_139.469595_g17352_i2
725	NODE_40019_length_637_cov_91.255892_g25453_i0
726	NODE_77040_length_180_cov_2.160584_g61830_i0
727	NODE_18993_length_1430_cov_12.914203_g11735_i0
728	NODE_18697_length_1446_cov_8.558803_g11553_i0
729	NODE_56_length_7506_cov_37.070347_g36_i0
730	NODE_33665_length_832_cov_149.451204_g20698_i0
731	NODE_30567_length_938_cov_72.348603_g18674_i0
732	NODE_30469_length_941_cov_65.377506_g18618_i0
733	NODE_9551_length_2046_cov_75.236146_g3675_i2
734	NODE_4837_length_2622_cov_3335.171384_g186_i5
735	NODE_13559_length_1742_cov_21.726898_g3635_i1
736	NODE_40986_length_610_cov_57.828924_g26245_i0
737	NODE_68105_length_214_cov_177.093567_g52895_i0
738	NODE_34945_length_789_cov_8.135389_g21597_i0
739	NODE_34056_length_819_cov_123.423969_g15060_i2
740	NODE_6753_length_2343_cov_124.459130_g4320_i0
741	NODE_34094_length_818_cov_22.781935_g20991_i0
742	NODE_46488_length_468_cov_27.870588_g31315_i0
743	NODE_3844_length_2834_cov_9062.485489_g58_i28
744	NODE_15942_length_1596_cov_19.808113_g9905_i0
745	NODE_18096_length_1478_cov_19.016725_g11181_i0
746	NODE_38314_length_687_cov_26.170807_g1743_i3
747	NODE_34029_length_820_cov_30.075933_g20948_i0
748	NODE_9253_length_2072_cov_18.071957_g5867_i0
749	NODE_7866_length_2215_cov_10.496777_g5004_i0
750	NODE_14784_length_1661_cov_23.501236_g9223_i0
751	NODE_33859_length_826_cov_820.526181_g20825_i0
752	NODE_38796_length_673_cov_22.153968_g24481_i0
753	NODE_27318_length_1062_cov_68.416094_g16647_i0
754	NODE_32514_length_871_cov_169.747585_g17352_i3
755	NODE_34785_length_794_cov_32.127830_g21479_i0
756	NODE_39950_length_639_cov_166.338926_g25403_i0
757	NODE_17313_length_1520_cov_60.165877_g10734_i0
758	NODE_43939_length_531_cov_34.928279_g28865_i0
759	NODE_9173_length_2079_cov_174.167976_g5285_i1
760	NODE_14820_length_1659_cov_20.535272_g9245_i0
761	NODE_15689_length_1610_cov_20.862795_g9756_i0
762	NODE_44055_length_528_cov_125.397938_g28970_i0
763	NODE_14026_length_1712_cov_8.020371_g8748_i0
764	NODE_92299_length_149_cov_2.047170_g77089_i0
765	NODE_15999_length_1593_cov_7.112903_g9941_i0
766	NODE_22033_length_1286_cov_20.971038_g12328_i1
767	NODE_43731_length_536_cov_34.322515_g9654_i4
768	NODE_10433_length_1971_cov_42.581432_g6580_i0
769	NODE_37949_length_697_cov_141.732416_g23838_i0
770	NODE_3192_length_2997_cov_32.553825_g2052_i0
771	NODE_34054_length_819_cov_249.009021_g20964_i0
772	NODE_19984_length_1380_cov_31.359761_g12308_i0
773	NODE_17048_length_1535_cov_28.853887_g10572_i0
774	NODE_32424_length_874_cov_246.403129_g7355_i5
775	NODE_33695_length_831_cov_254.284264_g20719_i0
776	NODE_22431_length_1267_cov_47.316993_g12465_i1
777	NODE_6311_length_2400_cov_8.936784_g4038_i0
778	NODE_12815_length_1792_cov_54.102344_g8032_i0
779	NODE_10054_length_2004_cov_20.037226_g6352_i0
780	NODE_23138_length_1236_cov_15.924560_g14151_i0
781	NODE_24771_length_1165_cov_11.926916_g15128_i0
782	NODE_22883_length_1247_cov_31.010797_g14002_i0
783	NODE_10485_length_1968_cov_54.183896_g3349_i4
784	NODE_46079_length_478_cov_165.298851_g30909_i0
785	NODE_24598_length_1173_cov_7.153982_g15016_i0
786	NODE_30276_length_948_cov_33.086188_g18489_i0
787	NODE_7047_length_2305_cov_77.204686_g4502_i0
788	NODE_16269_length_1576_cov_97.623614_g10104_i0
789	NODE_37896_length_699_cov_24.664634_g23796_i0
790	NODE_41808_length_586_cov_115.904236_g26955_i0
791	NODE_1420_length_3728_cov_25.964450_g843_i1
792	NODE_6294_length_2402_cov_20.512929_g4029_i0
793	NODE_22679_length_1257_cov_8.460461_g13888_i0
794	NODE_57681_length_289_cov_11.873984_g42471_i0
795	NODE_39206_length_660_cov_36.575365_g24800_i0
796	NODE_47880_length_437_cov_21.040609_g32686_i0
797	NODE_9762_length_2028_cov_28.113350_g6179_i0
798	NODE_5628_length_2496_cov_26.250713_g3619_i0
799	NODE_30130_length_953_cov_147.098901_g18396_i0
800	NODE_8010_length_2198_cov_22.432483_g5090_i0
801	NODE_20188_length_1370_cov_28.966843_g12434_i0
802	NODE_22151_length_1280_cov_15.656427_g13599_i0
803	NODE_33399_length_842_cov_89.596996_g20526_i0
804	NODE_13778_length_1727_cov_18.327791_g8602_i0
805	NODE_38975_length_667_cov_286.774038_g24614_i0
806	NODE_12062_length_1848_cov_46.715789_g7586_i0
807	NODE_45013_length_504_cov_6.702820_g29874_i0
808	NODE_55234_length_316_cov_29.450549_g40024_i0
809	NODE_40497_length_624_cov_70.857143_g25854_i0
810	NODE_66975_length_220_cov_2.186441_g51765_i0
811	NODE_36623_length_738_cov_30.851799_g22831_i0
812	NODE_25850_length_1120_cov_128.332405_g7898_i3
813	NODE_11933_length_1856_cov_24.930502_g4560_i1
814	NODE_47826_length_438_cov_250.529114_g32634_i0
815	NODE_38793_length_673_cov_29.192063_g24479_i0
816	NODE_39397_length_655_cov_230.096405_g24957_i0
817	NODE_34293_length_811_cov_56.756510_g21135_i0
818	NODE_40208_length_632_cov_54.312394_g25606_i0
819	NODE_26788_length_1083_cov_16.191346_g16329_i0
820	NODE_32486_length_872_cov_39.147165_g17973_i1
821	NODE_17772_length_1495_cov_52.655647_g9253_i1
822	NODE_36870_length_730_cov_29.998544_g23025_i0
823	NODE_34186_length_815_cov_93.365285_g21062_i0
824	NODE_4309_length_2730_cov_68.321920_g2783_i0
825	NODE_48136_length_432_cov_9.511568_g32938_i0
826	NODE_26415_length_1098_cov_13.242654_g16124_i0
827	NODE_26488_length_1095_cov_12.820342_g16166_i0
828	NODE_21469_length_1310_cov_33.698500_g12943_i1
829	NODE_18565_length_1453_cov_14.704965_g11463_i0
830	NODE_29383_length_984_cov_23.215728_g4732_i1
831	NODE_46609_length_465_cov_96.751185_g27688_i1
832	NODE_43152_length_550_cov_24.508876_g28138_i0
833	NODE_29244_length_989_cov_166.946089_g17833_i0
834	NODE_20334_length_1363_cov_8.845455_g12518_i0
835	NODE_14333_length_1692_cov_7.239539_g8930_i0
836	NODE_18709_length_1445_cov_23.955064_g11559_i0
837	NODE_26171_length_1107_cov_29.028195_g15977_i0
838	NODE_3979_length_2803_cov_71.272464_g2570_i0
839	NODE_37991_length_696_cov_75.428790_g23869_i0
840	NODE_30127_length_953_cov_329.375824_g18395_i0
841	NODE_37450_length_713_cov_316.801493_g19122_i2
842	NODE_9518_length_2049_cov_39.117149_g5454_i1
843	NODE_32833_length_861_cov_37.616137_g17427_i3
844	NODE_19266_length_1416_cov_17.783685_g11882_i0
845	NODE_16715_length_1553_cov_17.453642_g10391_i0
846	NODE_32077_length_886_cov_66.717675_g19630_i0
847	NODE_32952_length_857_cov_24.412776_g4056_i3
848	NODE_36388_length_744_cov_266.256776_g22656_i0
849	NODE_19317_length_1413_cov_45.406569_g2177_i2
850	NODE_30727_length_933_cov_12.542697_g18773_i0
851	NODE_36454_length_742_cov_43.769671_g20460_i1
852	NODE_41598_length_592_cov_11.819672_g26772_i0
853	NODE_38030_length_695_cov_62.429448_g23900_i0
854	NODE_12461_length_1818_cov_155.153803_g7822_i0
855	NODE_47348_length_448_cov_13.602469_g32159_i0
856	NODE_24993_length_1156_cov_12.179695_g14501_i1
857	NODE_27382_length_1060_cov_89.758112_g15482_i1
858	NODE_28699_length_1008_cov_57.622798_g17489_i0
859	NODE_43411_length_544_cov_26.612774_g28377_i0
860	NODE_25839_length_1121_cov_10.122449_g15778_i0
861	NODE_24752_length_1166_cov_13.078362_g15111_i0
862	NODE_12627_length_1805_cov_84.644154_g151_i11
863	NODE_31170_length_918_cov_77.213714_g19041_i0
864	NODE_14728_length_1664_cov_23.118445_g9188_i0
865	NODE_12578_length_1809_cov_39.789921_g7893_i0
866	NODE_6142_length_2421_cov_56.608495_g3940_i0
867	NODE_28566_length_1013_cov_46.122680_g17398_i0
868	NODE_43316_length_546_cov_251.045726_g28292_i0
869	NODE_20737_length_1342_cov_131.268668_g12749_i0
870	NODE_58809_length_278_cov_337.089362_g43599_i0
871	NODE_44024_length_529_cov_11.502058_g28941_i0
872	NODE_37934_length_698_cov_9.741985_g23826_i0
873	NODE_5369_length_2535_cov_11.508026_g3440_i0
874	NODE_5265_length_2551_cov_14.435407_g3365_i0
875	NODE_27665_length_1050_cov_17.102284_g16854_i0
876	NODE_33768_length_829_cov_132.872774_g20301_i1
877	NODE_16148_length_1584_cov_16.637249_g10030_i0
878	NODE_22694_length_1256_cov_26.921682_g9654_i2
879	NODE_20655_length_1346_cov_16.737529_g12702_i0
880	NODE_45997_length_480_cov_62.805492_g30828_i0
881	NODE_19815_length_1388_cov_92.794052_g12207_i0
882	NODE_16575_length_1561_cov_12.088274_g10297_i0
883	NODE_38828_length_672_cov_13.907790_g24509_i0
884	NODE_26137_length_1108_cov_176.104225_g15121_i2
885	NODE_22839_length_1249_cov_91.616915_g13975_i0
886	NODE_27543_length_1054_cov_118.522255_g14159_i1
887	NODE_33743_length_830_cov_36.641677_g1302_i3
888	NODE_23680_length_1212_cov_44.982036_g14457_i0
889	NODE_22303_length_1272_cov_71.406021_g13692_i0
890	NODE_46656_length_464_cov_75.401425_g31481_i0
891	NODE_41778_length_587_cov_19.380515_g26927_i0
892	NODE_22481_length_1265_cov_37.366612_g13777_i0
893	NODE_14392_length_1688_cov_16.308815_g8968_i0
894	NODE_22528_length_1263_cov_94.594262_g13801_i0
895	NODE_31673_length_900_cov_18.436406_g19377_i0
896	NODE_26182_length_1107_cov_5.886278_g15984_i0
897	NODE_26831_length_1081_cov_59.871869_g15627_i1
898	NODE_31617_length_902_cov_22.473807_g17507_i1
899	NODE_38982_length_667_cov_83.580128_g9101_i4
900	NODE_16325_length_1573_cov_58.858170_g10142_i0
901	NODE_24901_length_1160_cov_7.058192_g15211_i0
902	NODE_18076_length_1479_cov_10.993733_g11175_i0
903	NODE_22253_length_1275_cov_13.986201_g11369_i1
904	NODE_97235_length_144_cov_341.148515_g82025_i0
905	NODE_26318_length_1101_cov_163.802457_g7021_i2
906	NODE_30155_length_952_cov_142.229923_g18416_i0
907	NODE_818_length_4224_cov_34.904807_g542_i0
908	NODE_4132_length_2768_cov_43.366972_g2364_i1
909	NODE_14605_length_1672_cov_127.993247_g9106_i0
910	NODE_64604_length_234_cov_52.418848_g49394_i0
911	NODE_83882_length_163_cov_4.116667_g68672_i0
912	NODE_19799_length_1389_cov_14.128529_g12197_i0
913	NODE_14133_length_1705_cov_126.380265_g8163_i1
914	NODE_6585_length_2366_cov_23.430478_g4213_i0
915	NODE_41099_length_607_cov_17.390071_g26346_i0
916	NODE_28764_length_1006_cov_10.820353_g17526_i0
917	NODE_32311_length_878_cov_29.998802_g19739_i1
918	NODE_26438_length_1097_cov_14.559772_g16139_i0
919	NODE_23514_length_1219_cov_153.122449_g14363_i0
920	NODE_81244_length_169_cov_1.214286_g66034_i0
921	NODE_38026_length_695_cov_140.220859_g23897_i0
922	NODE_34911_length_790_cov_26.115127_g21571_i0
923	NODE_39042_length_665_cov_106.258842_g24670_i0
924	NODE_21392_length_1313_cov_83.000000_g13136_i0
925	NODE_16296_length_1575_cov_18.049608_g10124_i0
926	NODE_36218_length_749_cov_27.092068_g22524_i0
927	NODE_20971_length_1331_cov_74.673913_g12893_i0
928	NODE_33194_length_849_cov_21.378412_g20386_i0
929	NODE_5374_length_2534_cov_20.437174_g3443_i0
930	NODE_5040_length_2587_cov_46.295597_g2551_i1
931	NODE_33708_length_831_cov_37.513959_g20723_i0
932	NODE_197_length_5792_cov_115.974952_g132_i0
933	NODE_21819_length_1295_cov_10.068690_g13392_i0
934	NODE_6390_length_2389_cov_14.181159_g4098_i0
935	NODE_13945_length_1717_cov_16.692354_g4098_i1
936	NODE_14660_length_1669_cov_16.705412_g9144_i0
937	NODE_30484_length_941_cov_10.064588_g18626_i0
938	NODE_12367_length_1826_cov_16.107123_g7756_i0
939	NODE_23645_length_1214_cov_14.473100_g14434_i0
940	NODE_10912_length_1935_cov_12.396934_g6876_i0
941	NODE_42803_length_559_cov_10.011628_g27823_i0
942	NODE_2350_length_3277_cov_33.238095_g1518_i0
943	NODE_23201_length_1233_cov_70.121849_g14189_i0
944	NODE_15914_length_1597_cov_45.586229_g9036_i1
945	NODE_46289_length_473_cov_20.811628_g31117_i0
946	NODE_12197_length_1838_cov_87.997772_g7607_i1
947	NODE_32122_length_884_cov_103.146254_g18418_i1
948	NODE_15642_length_1612_cov_24.912683_g9722_i0
949	NODE_8645_length_2131_cov_105.020594_g5479_i1
950	NODE_20913_length_1334_cov_108.338497_g250_i3
951	NODE_7581_length_2245_cov_25.543143_g4833_i0
952	NODE_5513_length_2512_cov_76.427704_g3540_i0
953	NODE_27024_length_1074_cov_45.377304_g16469_i0
954	NODE_30609_length_937_cov_8.719239_g18701_i0
955	NODE_22807_length_1251_cov_25.800497_g13957_i0
956	NODE_39720_length_645_cov_52.506645_g25219_i0
957	NODE_10216_length_1989_cov_30.063207_g5551_i1
958	NODE_23477_length_1221_cov_17.882852_g14341_i0
959	NODE_27589_length_1053_cov_14.728713_g16809_i0
960	NODE_1212_length_3870_cov_9.305461_g803_i0
961	NODE_26396_length_1098_cov_124.745024_g662_i2
962	NODE_6764_length_2342_cov_27.424532_g3312_i1
963	NODE_28265_length_1025_cov_11.623218_g17217_i0
964	NODE_47973_length_435_cov_13.951531_g32777_i0
965	NODE_22164_length_1279_cov_11.719256_g13606_i0
966	NODE_29885_length_963_cov_101.050000_g18237_i0
967	NODE_53373_length_340_cov_76.535354_g38163_i0
968	NODE_30331_length_946_cov_52.966777_g18523_i0
969	NODE_35131_length_783_cov_68.328378_g21730_i0
970	NODE_20379_length_1360_cov_90.772210_g10551_i1
971	NODE_36959_length_727_cov_14.271930_g23086_i0
972	NODE_36496_length_741_cov_34.220630_g22729_i0
973	NODE_66932_length_220_cov_28.203390_g51722_i0
974	NODE_45407_length_494_cov_41.022173_g30256_i0
975	NODE_13328_length_1758_cov_50.397668_g8329_i0
976	NODE_11219_length_1909_cov_64.649518_g7025_i1
977	NODE_32535_length_871_cov_11.957729_g19942_i0
978	NODE_14702_length_1666_cov_33.082563_g9170_i0
979	NODE_8586_length_2137_cov_33.122732_g5445_i0
980	NODE_18469_length_1458_cov_7.725795_g11403_i0
